Id,CopyId,UTC,UTCMilliseconds,PCLocalTime,PCTime,EventEnd,eventType,nClicks,minNumber,bestNumber,maxNumber,colour,comment,channels,TMModelName1,TMLatitude1,TMLongitude1,BeamLatitude1,BeamLongitude1,BeamTime1,TMSide1,TMChi21,TMAIC1,TMProbability1,TMDegsFreedom1,TMPerpendicularDistance1,TMPerpendicularDistanceError1,TMDepth1,TMDepthError1,TMHydrophones1,TMError1,TMComment1,TMLatitude2,TMLongitude2,BeamLatitude2,BeamLongitude2,BeamTime2,TMSide2,TMChi22,TMAIC2,TMProbability2,TMDegsFreedom2,TMPerpendicularDistance2,TMPerpendicularDistanceError2,TMDepth2,TMDepthError2,TMHydrophones2,TMError2,TMComment2,UID,ChannelBitmap,SequenceBitmap
401,,2018-08-12 18:59:44.617,617,2018-08-12 19:59:44.617,2019-09-25 14:04:00.897,2018-08-12 19:05:20.414,SWB         ,64,1,1,1,5,,3,Least squares                 ,37.32214632309934,16.10745474379084,37.39545,16.051166666666667,1534100011330,0,0.16246528263479382,14.072847523357217,,,9542.843230226941,1923,0,,0,"{""NAME"":""SimpleError"",""PERP"":1.923E3,""PARR"":3.935E2,""ANGLE"":2.529E0}                                                            ",Unsupervised model selection                                                    ,,,,,,,,,,,,,,,,,,401,,
402,,2018-08-12 19:35:08.307,307,2018-08-12 20:35:08.307,2019-09-25 14:03:26.211,2018-08-12 19:52:35.770,SWB         ,37,1,1,1,6,,3,Least squares                 ,37.1164612037049,16.00620802869896,37.424733333333336,16.114933333333333,1534101914580,0,0.1001072090744707,7.503752317606475,,,35578.83750589778,8224,0,,0,"{""NAME"":""SimpleError"",""PERP"":8.224E3,""PARR"":1.133E4,""ANGLE"":2.521E0}                                                            ",Unsupervised model selection                                                    ,,,,,,,,,,,,,,,,,,402,,
403,,2018-08-12 19:59:37.885,885,2018-08-12 20:59:37.885,2019-09-25 14:03:26.211,2018-08-12 20:31:46.720,SWB         ,117,1,1,1,7,Potentially same individuals as previous.  broken trains although reported loud ,3,Least squares                 ,37.38514922022999,16.184133837763582,37.45036666666667,16.168366666666667,1534103382430,0,0.7283077643205772,87.75539289686638,,,7379.349772095807,250.8,0,,0,"{""NAME"":""SimpleError"",""PERP"":2.508E2,""PARR"":2.07E2,""ANGLE"":2.521E0}                                                             ",Unsupervised model selection                                                    ,,,,,,,,,,,,,,,,,,403,,
404,,2018-08-18 15:56:00.530,530,2018-08-18 16:56:00.530,2019-09-25 14:05:24.573,2018-08-18 16:13:38.952,SWC         ,294,1,1,1,8,,3,Least squares                 ,37.10592318637163,20.209100874860933,37.11295,20.159916666666668,1534609327660,0,11.843960414072049,3462.436440909038,,,4427.920215700059,126.7,0,,0,"{""NAME"":""SimpleError"",""PERP"":1.267E2,""PARR"":8.391E1,""ANGLE"":4.765E0}                                                            ",Unsupervised model selection                                                    ,,,,,,,,,,,,,,,,,,404,,
405,,2018-08-18 15:59:49.419,419,2018-08-18 16:59:49.419,2019-09-25 14:08:57.542,2018-08-18 16:08:04.840,SWB         ,64,1,1,1,9,,3,Least squares                 ,37.02503044201483,19.801536496447667,37.11165,20.15961666666667,1534609379430,0,5.887805522078733,457.36102520006244,,,33175.95373014814,19110,0,,0,"{""NAME"":""SimpleError"",""PERP"":1.911E4,""PARR"":1.163E4,""ANGLE"":4.869E0}                                                            ",Unsupervised model selection                                                    ,,,,,,,,,,,,,,,,,,405,,
406,,2018-08-18 16:46:27.031,31,2018-08-18 17:46:27.031,2019-09-25 14:05:24.573,2018-08-18 17:04:03.252,SWC         ,721,1,1,1,10,Potential re-detection                                                          ,3,Least squares                 ,37.06130059515821,20.071686174559016,37.04755,20.1546,1534611895660,0,8.952798220849273,6441.0619207906275,,,7509.947578884373,138.7,0,,0,"{""NAME"":""SimpleError"",""PERP"":1.387E2,""PARR"":3.149E1,""ANGLE"":4.817E0}                                                            ",Unsupervised model selection                                                    ,,,,,,,,,,,,,,,,,,406,,
407,,2018-08-19 13:36:26.570,570,2018-08-19 14:36:26.570,2019-09-25 10:57:34.813,2018-08-19 13:41:11.455,SWB         ,15,1,1,1,11,Feel like there should be alot more clicks present here                         ,3,Least squares                 ,36.44878260681577,21.330664438487002,36.45335,21.349466666666668,1534686671860,0,0.981102100590721,16.754327307679375,,,1755.5265289158353,466.5393621278809,0,,0,"{""NAME"":""SimpleError"",""PERP"":4.665E2,""PARR"":1.203E3,""ANGLE"":5.063E0}                                                            ",Unsupervised model selection                                                    ,,,,,,,,,,,,,,,,,,407,,
408,,2018-08-19 14:13:01.930,930,2018-08-19 15:13:01.930,2019-09-25 21:32:46.224,2018-08-19 14:17:32.913,SWB         ,19,1,1,1,12,,3,Least squares                 ,36.3745921464558,21.34068666784367,36.393283333333336,21.330433333333332,1534689143600,0,0.48851027331077884,12.30467464628324,,,2270.489362167526,1973,0,,0,"{""NAME"":""SimpleError"",""PERP"":1.973E3,""PARR"":6.131E3,""ANGLE"":5.028E0}                                                            ",Unsupervised model selection                                                    ,,,,,,,,,,,,,,,,,,408,,
409,,2018-08-19 14:08:23.486,486,2018-08-19 15:08:23.486,2019-09-25 21:32:46.224,2018-08-19 14:23:21.910,SWB         ,63,1,1,1,1,,3,Least squares                 ,36.399292934183826,21.249485158375922,36.39201666666666,21.329983333333335,1534689195840,0,1.8214741227996023,115.10992149077575,,,7245.39824944492,646.4,0,,0,"{""NAME"":""SimpleError"",""PERP"":6.464E2,""PARR"":2.456E2,""ANGLE"":4.941E0}                                                            ",Unsupervised model selection                                                    ,,,,,,,,,,,,,,,,,,409,,
410,,2018-08-19 14:40:02.212,212,2018-08-19 15:40:02.212,2019-09-25 21:32:46.224,2018-08-19 14:54:53.087,SWC         ,109,1,1,1,2,,3,Least squares                 ,36.377197256223916,21.36063147883458,36.38283333333333,21.327366666666666,1534689572730,0,10.133835983709718,1088.3204502569397,,,3041.1484067721904,75.96,0,,0,"{""NAME"":""SimpleError"",""PERP"":7.596E1,""PARR"":3.383E1,""ANGLE"":5.045E0}                                                            ",Unsupervised model selection                                                    ,,,,,,,,,,,,,,,,,,410,,
411,,2018-08-19 14:37:13.759,759,2018-08-19 15:37:13.759,2019-09-25 21:32:46.224,2018-08-19 15:06:08.740,SWC         ,207,1,1,1,3,,3,Least squares                 ,36.36688145926926,21.34167099155121,36.36866666666667,21.322883333333333,1534690173630,0,5.831333090921516,1199.4232836389108,,,1692.7248204611487,16.48,0,,0,"{""NAME"":""SimpleError"",""PERP"":1.648E1,""PARR"":8.81E0,""ANGLE"":4.941E0}                                                             ",Unsupervised model selection                                                    ,,,,,,,,,,,,,,,,,,411,,
412,,2018-08-19 14:38:17.988,988,2018-08-19 15:38:17.988,2019-09-25 21:32:46.224,2018-08-19 14:54:54.391,SWC         ,144,1,1,1,4,,3,Least squares                 ,36.374924550336374,21.31384735264741,36.37371666666667,21.323633333333333,1534689965370,0,11.43566896411026,1627.864992903657,,,885.7734116855826,12.37,0,,0,"{""NAME"":""SimpleError"",""PERP"":1.237E1,""PARR"":7.419E0,""ANGLE"":4.976E0}                                                            ",Unsupervised model selection                                                    ,,,,,,,,,,,,,,,,,,412,,
413,,2018-08-19 15:12:49.273,273,2018-08-19 16:12:49.273,2019-09-25 21:34:29.276,2018-08-19 15:28:09.136,SWC         ,50,1,1,1,5,,3,Least squares                 ,36.34505438543662,21.28742802139307,36.33636666666666,21.30441666666667,1534693245880,0,1.332352390058208,67.95291472279399,,,1801.1775720962291,71.04610387215605,0,,0,"{""NAME"":""SimpleError"",""PERP"":7.105E1,""PARR"":3.347E1,""ANGLE"":4.932E0}                                                            ",,,,,,,,,,,,,,,,,,,413,,
414,,2018-08-19 15:28:53.498,498,2018-08-19 16:28:53.498,2019-09-25 21:28:21.306,2018-08-19 15:31:43.221,Vt          ,457,,,,6,,3,Least squares                 ,36.3160024303147,21.295082491875547,36.31681666666667,21.3019,1534692583740,0,12.484705423707059,5684.540967786712,,,617.0808583537273,12,0,,0,"{""NAME"":""SimpleError"",""PERP"":1.2E1,""PARR"":2.376E0,""ANGLE"":7.489E0}                                                              ",Unsupervised model selection                                                    ,,,,,,,,,,,,,,,,,,414,,
415,,2018-08-19 15:57:41.987,987,2018-08-19 16:57:41.987,2019-09-25 21:28:21.347,2018-08-19 16:19:20.791,SWC         ,128,1,1,1,7,,3,Least squares                 ,36.36199505832113,21.273666733895976,36.357366666666664,21.3085,1534693927230,0,19.011283291326674,2399.421694707161,,,3159.240157372298,118.3,0,,0,"{""NAME"":""SimpleError"",""PERP"":1.183E2,""PARR"":5.015E1,""ANGLE"":1.694E0}                                                            ",Unsupervised model selection                                                    ,,,,,,,,,,,,,,,,,,415,,
416,,2018-08-19 16:57:16.702,702,2018-08-19 17:57:16.702,2019-09-25 21:37:21.545,2018-08-19 17:03:00.122,SWC         ,94,1,1,1,8,TMA wouldn't run succesfully                                                    ,3,,,,,,,0,0,,,,,,,,0,"{""NAME"":""SimpleError"",""PERP"":7.105E1,""PARR"":3.347E1,""ANGLE"":4.932E0}                                                            ",,,,,,,1,0,,,,,,,,0,,,416,,
417,,2018-08-19 16:52:13.081,81,2018-08-19 17:52:13.081,2019-09-25 21:28:21.347,2018-08-19 17:03:35.544,SWC         ,62,1,1,1,9,,3,Least squares                 ,36.35385385075317,21.33220450516613,36.3522,21.329033333333335,1534698132280,0,20.3047620941597,1222.285725649582,,,338.10678191362206,51.38,0,,0,"{""NAME"":""SimpleError"",""PERP"":5.138E1,""PARR"":3.132E1,""ANGLE"":5.377E0}                                                            ",Unsupervised model selection                                                    ,,,,,,,,,,,,,,,,,,417,,
418,,2018-08-19 16:51:15.723,723,2018-08-19 17:51:15.723,2019-09-25 21:28:21.348,2018-08-19 17:04:21.619,SWC         ,79,1,1,1,10,,3,Least squares                 ,36.35259925977523,21.334669823526806,36.35131666666667,21.329616666666666,1534698193660,0,17.78365816701628,1373.3416788602538,,,474.1589842931995,43.73,0,,0,"{""NAME"":""SimpleError"",""PERP"":4.373E1,""PARR"":2.197E1,""ANGLE"":5.342E0}                                                            ",Unsupervised model selection                                                    ,,,,,,,,,,,,,,,,,,418,,
419,,2018-08-19 16:57:13.952,952,2018-08-19 17:57:13.952,2019-09-25 21:37:21.545,2018-08-19 17:04:08.139,SWC         ,57,1,1,1,11,,3,Least squares                 ,36.32806531836956,21.299035700140887,36.33533333333333,21.3264,1534698818380,0,14.863536473871994,821.4945060629597,,,2579.307301033458,480.7801116074045,0,,0,"{""NAME"":""SimpleError"",""PERP"":4.808E2,""PARR"":1.994E2,""ANGLE"":4.12E0}                                                             ",,,,,,,,,,,,,,,,,,,419,,
420,,2018-08-22 19:00:12.692,692,2018-08-22 20:00:12.692,2019-09-25 10:58:15.807,2018-08-22 19:03:38.148,DLP         ,53,4,4,5,12,,3,Least squares                 ,34.36875492853481,25.086632709508844,34.367983333333335,25.0839,1534964535230,0,3.569999172811278,186.06995781337517,,,264.90655446363667,6.274391034567878,0,,0,"{""NAME"":""SimpleError"",""PERP"":6.274E0,""PARR"":2.233E0,""ANGLE"":4.457E0}                                                            ",Unsupervised model selection                                                    ,,,,,,,,,,,,,,,,,,420,,
421,,2018-08-24 15:00:25.008,8,2018-08-24 16:00:25.008,2019-09-25 10:58:48.980,2018-08-24 15:14:47.389,SWC         ,40,1,1,1,1,,3,Least squares                 ,35.55476870252923,23.30472359794028,35.55838333333333,23.300616666666667,1535123962210,0,10.574516749293702,405.83163647316064,,,546.964486904695,34.66229534841788,0,,0,"{""NAME"":""SimpleError"",""PERP"":3.466E1,""PARR"":2.329E1,""ANGLE"":6.986E0}                                                            ",Unsupervised model selection                                                    ,,,,,,,,,,,,,,,,,,421,,
422,,2018-08-24 15:34:30.068,68,2018-08-24 16:34:30.068,2019-09-25 21:44:02.603,2018-08-24 15:45:25.599,SWC         ,144,1,1,1,2,,3,Least squares                 ,35.535418887390456,23.30351194921532,35.5313,23.299783333333334,1535125157140,0,5.6900500747748435,811.9871106180277,,,568.4739397009208,7.619,0,,0,"{""NAME"":""SimpleError"",""PERP"":7.619E0,""PARR"":3.713E0,""ANGLE"":3.617E0}                                                            ",Unsupervised model selection                                                    ,,,,,,,,,,,,,,,,,,422,,
423,,2018-08-24 15:43:32.496,496,2018-08-24 16:43:32.496,2019-09-25 21:44:02.603,2018-08-24 15:56:25.310,SWB         ,64,1,1,1,3,,3,Least squares                 ,35.52247092942891,23.296012112496726,35.52993333333333,23.302233333333334,1535125242990,0,1.2746364693198435,83.0274610978303,,,1002.0711177599953,39.52,0,,0,"{""NAME"":""SimpleError"",""PERP"":3.952E1,""PARR"":4.007E1,""ANGLE"":3.652E0}                                                            ",Unsupervised model selection                                                    ,,,,,,,,,,,,,,,,,,423,,
424,,2018-08-24 16:26:07.461,461,2018-08-24 17:26:07.461,2019-09-25 21:44:02.603,2018-08-24 16:34:07.147,SWB         ,292,1,1,1,4,,3,Least squares                 ,35.53511322390761,23.30195878421264,35.5318,23.30565,1535128797090,0,8.768011857628556,2546.723438712281,,,496.9488488803297,33.2,0,,0,"{""NAME"":""SimpleError"",""PERP"":3.32E1,""PARR"":6.247E0,""ANGLE"":5.834E0}                                                             ",Unsupervised model selection                                                    ,,,,,,,,,,,,,,,,,,424,,
425,,2018-08-24 16:49:12.784,784,2018-08-24 17:49:12.784,2019-09-25 21:37:27.073,2018-08-24 16:49:17.251,SWB         ,11,1,1,1,5,TMA wouldn't run succesfully                                                    ,3,,,,,,,0,0,,,,,,,,0,"{""NAME"":""SimpleError"",""PERP"":4.808E2,""PARR"":1.994E2,""ANGLE"":4.12E0}                                                             ",,,,,,,1,0,,,,,,,,0,,,425,,
426,,2018-08-24 16:50:38.989,989,2018-08-24 17:50:38.989,2019-09-26 15:02:18.116,2018-08-24 16:51:13.477,SWB         ,30,1,1,1,6,,3,Least squares                 ,35.52168682863564,23.304725329127695,35.52141666666667,23.30453333333333,1535129911960,0,0.2275501633158333,10.371404572843332,,,34.680510934544145,1.42,0,,0,"{""NAME"":""SimpleError"",""PERP"":1.42E0,""PARR"":4.911E-1,""ANGLE"":3.949E0}                                                            ",Unsupervised model selection                                                    ,,,,,,,,,,,,,,,,,,426,,
427,,2018-08-26 02:49:12.453,453,2018-08-26 03:49:12.453,2019-09-27 09:46:05.962,2018-08-26 02:53:33.618,DLP         ,24,2,3,3,7,,3,Least squares                 ,37.39016748238492,20.54205611150001,37.387233333333334,20.536683333333333,1535251844450,0,7.992942536347621,179.84473579964765,,,575.6012877198604,22.52,0,,0,"{""NAME"":""SimpleError"",""PERP"":2.252E1,""PARR"":8.768E0,""ANGLE"":7.279E0}                                                            ",Unsupervised model selection                                                    ,,,,,,,,,,,,,,,,,,427,,
428,,2018-08-26 06:20:46.615,615,2018-08-26 07:20:46.615,2019-09-26 12:31:59.938,2018-08-26 06:25:18.506,SWB         ,15,1,1,1,8,,3,Least squares                 ,37.38255754323828,20.526388146988907,37.43171666666667,20.530566666666665,1535265312750,0,0.2808061783893806,7.650480319061948,,,5474.998937991932,2551,0,,0,"{""NAME"":""SimpleError"",""PERP"":2.551E3,""PARR"":6.117E3,""ANGLE"":4.225E0}                                                            ",Unsupervised model selection                                                    ,,,,,,,,,,,,,,,,,,428,,
429,,2018-08-26 07:34:57.656,656,2018-08-26 08:34:57.656,2019-09-26 11:52:23.601,2018-08-26 08:40:28.539,SWC         ,565,1,1,1,9,,3,Least squares                 ,37.3330995327239,20.581929127527722,37.332766666666664,20.549166666666668,1535269787230,0,4.3829367559841526,2484.7422038870304,,,2894.9403916361307,74.32,0,,0,"{""NAME"":""SimpleError"",""PERP"":7.432E1,""PARR"":9.084E1,""ANGLE"":3.684E0}                                                            ",Unsupervised model selection                                                    ,,,,,,,,,,,,,,,,,,429,,
